year,state_name,district_name,murder,clpbl_hmcrd_not_amt_murder,hit_and_run,acdnt_other_than_hit_and_run_,deaths_negl_rel_rail_acdnt,deaths_due_med_negnc,deaths_neg_civic_bodies,deaths_other_negnc,dowry_deaths,abetment_of_suicide,atmpt_cmmt_murder,atmpt_cmmt_clpb_hmcrd,atmpt_cmmt_suicide,miscarr_infant_foetic_aband,vlntrly_caus_simple_hurt,vlntrly_caus_dangers_weapons,vlntrly_caus_pub_srvnt_duty,hrt_endgrng_lf_safety,other_simple_hurt,vlntrly_caus_grvus_hurt,grvus_hrt_dangerous_wepn,acid_attack,atmpt_acid_attack,grvus_hrt_pub_srvnt_duty,grvus_hrt_lf_safety,other_grievous_hurt,wrngful_rest_cnfm,assault_on_women,sex_hrrsmt_work_office_prms,sex_hrrsmt_pub_trnsprt_sys,sex_hrrsmt_shelter_homes,sex_hrrsmt_other_places,intnt_disrbe,voyeurism,stalking,missing_child_kidnpd,other_kidnp_abduc,kidnp_abdctn_begging,kidnp_abdctn_murder,kidnapping_for_ransom,kidnp_abdctn_marrg,proc_minor_girls,import_girls_frgn_cntry,other_kidnp_abduc_sec_365_369,human_trafficking,exp_traf_person,sell_minors_prost,buy_minors_prost,rape,atmpt_rape,unnatural_offences,ofnc_agnst_state_sedition,ofnc_agnst_state_other,ofnc_agnst_pub_trnqul,rioting_communal_religious,rioting_sectarian,rioting_industrial,rioting_political,rioting_caste_conflict,rioting_agrarian,rioting_students,rioting_vigilants,rioting_money_dispute,rioting_water_dispute,rioting_land_property_dispute,rioting_family_disputes,rioting_enmity_rivalry,riot_elec_pwr_disp,riot_andolan_morcha,riot_polc_prsnl_gvt_srvnt,other_rioting,prmt_enmty_grps,impt_asrtns_prjudc_intgrtn,affray,auto_motor_vehicle_theft,other_thefts,day_time_burglary,night_burglary,extortion_and_blackmailing,robbery,atmpt_dacoity_robbery,dacoity,dacoity_with_murder,mkng_prprtn_assmbly_cmmttng_dcty,criminal_misappropriation,criminal_breach_of_trust,dsh_hon_rec_deal_stl_prop,counterfeit_coin,cntrfte_govt_stamp,cntrft_seal_mark,cntrft_curr_bank_notes,bank_frauds,atm_fraud,credit_debit_card_fraud,other_frauds,cheating,forgery,ofnc_elections,disbnc_ordr_prmlgtd_pblc_srvnt,harboring_offender,sale_food_drugs,rash_driving_pub_way,csng_hrt_rsh_nglgnt_drvng_pblc_wy,grvus_hrt_rsh_nglgnt_drvng,obstruction_pub_way,sale_obscene_books_objects,obscene_acts_songs_public_places,ofnc_religion,cheating_impersonation,ofnc_mischief,arson,criminal_trespass,crlty_husbnd_relatives,crcl_false_fake_news_rumours,criminal_intimidation,insult_modesty_women,other_ipc_crimes,total_crimes
2021,Delhi,North West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,1,0,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,92,2324,1,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,275,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,4,0,4,2738.0
2021,Delhi,New Delhi,2,0,15,23,0,0,0,3,0,1,3,3,2,5,13,4,6,2,1,7,0,0,0.0,0,0,0,0,6,7,0,0,5,2,0,7,14,14,0,0,0,0,0,0,5,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,0,0,2,0,2,114,1409,3,17,6,10,0,0,0,0,0,11,0,0,0,0,24,29,2,6,16,136,39,0,569,0,0,17,99,2,25,0,1,0,0,2,2,9,10,1,2,11,46,2787.0
2021,Delhi,North,24,3,57,35,0,0,0,7,4,9,39,35,0,7,173,60,8,8,8,14,3,0,0.0,0,0,0,0,45,0,0,0,42,14,5,9,173,50,0,0,0,0,0,0,123,3,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0,3,2311,12047,77,240,4,169,0,1,0,0,0,26,0,0,0,0,0,0,5,10,185,101,1,0,3370,0,0,14,263,6,1202,1,0,0,0,0,3,11,249,0,0,19,184,21514.0
2021,Delhi,North East,41,11,13,48,0,0,0,19,25,3,73,36,0,8,414,105,11,16,22,23,15,1,0.0,0,0,0,0,73,0,0,0,16,6,0,16,332,174,0,0,0,0,0,0,30,7,0,0,0,87,4,7,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,5,0,0,2,3825,15358,13,100,10,253,0,0,0,0,0,6,0,0,0,0,0,0,0,0,13,135,0,0,3833,0,0,10,270,8,335,0,0,0,3,0,4,6,458,0,7,6,92,26388.0
2021,Delhi,North West,35,4,55,49,0,1,0,5,2,5,62,22,1,6,219,110,9,11,20,14,8,0,0.0,0,3,0,0,57,0,0,0,22,26,2,17,252,74,0,0,0,0,0,0,12,4,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3,0,1,0,29,3334,15877,45,126,9,179,0,8,0,0,0,18,0,0,0,0,1,2,1,0,20,162,6,0,5729,0,0,2,192,18,521,0,0,0,0,2,4,1,288,1,0,14,142,27939.0
2021,Delhi,North West,46,5,28,60,0,0,0,17,12,3,66,56,2,3,272,77,13,43,6,15,2,0,0.0,8,8,0,0,48,0,0,0,27,26,2,12,52,463,0,0,2,0,0,0,37,9,0,0,0,80,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,5,0,0,6,0,90,2870,12021,38,179,14,215,0,4,0,0,0,20,1,0,0,0,0,0,5,6,27,197,3,0,5541,0,0,14,213,17,1057,0,1,0,0,6,13,6,222,0,4,30,64,24390.0
2021,Delhi,New Delhi,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,4,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,24,2225,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,2294.0
2021,Delhi,South,36,3,48,16,0,0,1,7,14,4,68,82,0,8,192,42,0,4,1,31,12,2,0.0,0,2,0,2,62,2,0,0,17,22,1,21,0,301,0,0,0,0,0,0,33,3,0,0,0,99,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,66,2074,10053,70,147,8,197,0,1,0,0,0,9,0,0,0,0,0,12,15,11,20,285,3,0,2461,0,0,24,228,13,425,0,1,0,0,2,7,10,356,0,3,31,120,17790.0
2021,Delhi,South East,32,2,52,39,0,0,0,33,9,6,62,73,0,6,269,87,12,30,13,30,4,0,0.0,0,0,0,9,177,0,1,0,22,11,1,21,0,439,0,0,3,0,1,0,36,2,0,0,0,130,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,5,0,0,52,3021,11363,65,186,16,160,0,0,0,1,0,17,0,0,0,0,0,0,0,0,39,463,4,0,2641,0,0,21,363,10,511,1,0,0,0,0,15,15,239,0,0,61,219,21104.0
2021,Delhi,South West,17,3,25,71,0,0,0,18,9,2,25,35,0,10,127,25,18,5,4,16,1,0,0.0,0,0,0,0,75,0,0,0,19,8,4,16,0,308,0,0,0,0,0,0,9,0,0,0,0,101,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,69,1364,8146,37,93,8,68,0,4,0,0,0,12,0,0,0,0,0,0,0,0,141,122,10,0,1803,0,0,41,272,0,283,0,0,0,0,2,4,13,179,0,0,25,68,13719.0
2021,Delhi,North West,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,112,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,182.0
2021,Delhi,New Delhi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,62.0
2021,Delhi,New Delhi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021,Delhi,West,29,5,71,52,0,0,0,5,11,9,57,33,0,7,145,68,23,7,12,23,8,1,0.0,0,1,0,0,61,2,0,0,24,30,1,26,266,0,0,1,0,1,0,0,55,7,0,0,0,84,0,2,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,10,3550,12674,49,111,10,143,0,1,0,0,0,19,2,0,0,0,0,11,5,1,55,319,3,0,3206,0,0,22,249,11,1090,0,1,0,0,0,7,14,464,0,0,33,191,23381.0
2021,Delhi,North West,46,2,24,22,0,0,0,21,15,9,52,45,1,5,191,35,15,6,0,12,1,1,0.0,0,0,0,0,62,0,0,0,21,28,1,16,77,260,0,0,0,0,0,0,17,2,0,0,0,74,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,4,3491,9595,44,135,14,120,0,0,0,0,0,13,1,0,0,0,0,6,4,39,64,132,0,0,2145,0,0,7,141,11,29,0,0,0,0,0,1,15,389,0,0,24,120,17617.0
2021,Delhi,Shahdara,12,1,37,16,0,0,17,2,9,3,38,36,1,6,204,55,9,25,13,10,5,1,2.0,0,5,0,11,41,3,0,0,38,15,3,15,81,116,0,0,2,0,0,0,12,3,0,0,0,54,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,13,0,0,13,2872,8611,60,156,7,137,0,1,0,0,0,26,2,0,0,0,3,10,7,11,83,155,1,0,2945,0,0,14,121,10,142,0,0,0,0,5,6,11,424,0,6,20,21,16797.0
2021,Delhi,South West,43,3,59,55,0,1,0,22,10,10,47,50,0,8,384,74,37,24,0,23,8,0,0.0,0,9,0,0,123,0,0,1,51,78,1,26,443,0,0,0,1,0,0,0,28,2,0,0,0,133,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,3,0,6,0,0,7,2447,13400,26,102,18,150,0,0,0,0,0,13,0,0,0,0,1,97,30,48,9,298,12,0,1979,0,0,23,283,53,431,0,0,2,0,0,5,46,792,0,11,58,55,22163.0
2021,Delhi,New Delhi,52,5,31,97,0,0,0,49,9,10,60,44,0,8,246,79,16,24,11,18,4,1,0.0,0,4,0,0,68,0,0,0,10,4,1,5,450,201,0,0,1,0,0,0,20,21,0,0,0,59,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,6,1,0,1,0,4,1949,7056,43,142,9,201,0,5,0,1,0,12,0,0,0,0,0,0,0,12,99,126,4,0,1924,0,0,19,224,13,931,0,0,0,0,0,5,21,253,0,0,17,111,14799.0
2021,Ladakh,Kargil,4,1,0,7,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,19,68,5,0,0,0,0,0,0,0,0,1,0,0,0,42,176.0
2021,Ladakh,Leh Ladakh,1,1,1,42,0,0,0,0,0,0,0,0,0,0,23,1,3,0,0,1,0,0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,0,1,5,1,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,106,0,0,1,85,9,0,0,5,0,0,0,0,2,8,1,1,1,11,343.0
2021,Lakshadweep,Lakshadweep District,1,0,0,1,0,0,0,0,0,0,1,0,0,0,14,1,1,1,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,3,2,3,2,3,1,33,89.0
2021,Puducherry,Karaikal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2021,Puducherry,Pondicherry,19,0,0,1,0,0,0,141,2,6,34,0,1,0,229,411,17,0,0,16,29,0,0.0,0,0,0,0,31,0,0,0,0,0,0,0,34,4,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,97,0,0,0,0,0,0,0,0.0,0,0,0,0,15,0,0,0,2,7,0,0,223,185,12,59,10,12,0,4,0,6,0,8,0,0,0,0,4,0,0,0,15,62,1,54,0,0,0,42,409,440,22,0,0,0,3,3,16,16,12,0,0,3,1130,3851.0
2022,Andhra Pradesh,Chittoor,30,6,17,320,0,0,0,19,2,22,80,0,1,0,290,774,50,0,0,26,16,0,0.0,2,0,0,77,146,6,0,5,12,6,1,20,1,9,0,0,3,1,0,0,0,2,0,0,0,12,4,0,0,0,1,0,0,0,3,0,0,0,0.0,0,0,8,0,0,0,0,1,3,0,0,29,186,188,31,93,15,7,1,1,0,0,35,33,1,0,0,0,1,13,1,1,11,155,4,0,1,0,0,2896,321,54,0,0,2,0,1,2,11,156,357,2,52,74,569,7280.0
2022,Andhra Pradesh,East Godavari,25,3,32,296,0,2,0,6,0,20,61,0,56,2,195,711,43,1064,0,8,21,0,1.0,1,128,0,30,35,16,0,3,63,20,8,71,0,29,0,0,1,13,0,0,3,1,0,0,0,27,0,1,0,0,5,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,415,284,29,195,55,31,0,1,0,4,0,75,0,0,0,0,1,0,5,22,31,210,18,0,7,0,23,597,122,186,0,0,12,2,5,5,27,142,672,0,60,151,399,6790.0
2022,Andhra Pradesh,Ananthapuramu,1,1,0,0,0,0,0,0,0,3,0,0,0,0,4,4,7,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,2,10,630.0
2022,Andhra Pradesh,Guntur,37,7,15,378,0,0,0,5,6,41,94,0,28,2,78,1106,46,0,0,7,18,0,0.0,0,0,0,43,163,0,0,0,94,12,24,105,10,27,1,2,2,4,1,0,3,3,15,0,0,29,8,1,0,0,0,0,0,0,0,2,0,0,0.0,0,0,2,0,3,0,0,4,18,0,1,12,486,631,42,192,47,31,0,0,0,0,0,124,0,0,0,0,0,5,9,24,193,719,48,0,440,0,714,132,649,61,0,0,18,1,0,28,44,121,1054,3,511,510,174,9468.0
2022,Andhra Pradesh,Krishna,29,1,25,254,0,0,0,4,12,28,47,0,13,0,150,1151,56,0,0,16,23,0,0.0,0,0,0,77,134,0,0,0,78,15,15,79,0,100,0,0,0,10,6,0,0,0,2,0,0,28,13,1,0,0,12,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,9,6,0,7,198,259,22,91,12,3,0,2,0,0,0,26,0,0,0,0,1,2,8,5,103,177,9,0,24,0,47,544,342,235,251,0,5,0,0,21,27,45,766,0,239,239,534,6638.0
2022,Andhra Pradesh,Kurnool,41,6,0,321,0,0,0,2,4,12,85,0,2,3,34,592,40,3,0,5,20,0,0.0,0,0,0,219,79,0,0,0,45,10,2,41,0,18,0,0,0,22,0,0,8,0,0,0,0,9,8,0,0,0,0,7,0,0,0,0,0,0,0.0,0,0,0,0,4,0,0,0,20,11,0,111,152,156,51,131,16,13,0,4,0,0,0,51,0,0,0,0,1,4,3,0,0,454,0,0,86,0,13,36,285,28,0,0,2,4,0,3,24,258,347,0,93,186,450,4635.0
2022,Andhra Pradesh,Prakasam,49,5,11,357,0,1,0,10,0,23,47,0,1,1,0,1211,0,0,4,13,28,0,0.0,0,0,0,0,166,3,0,0,51,2,4,35,0,8,0,0,1,4,0,0,5,0,3,0,0,24,11,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,9,3,2,0,0,0,11,2,0,17,264,274,34,147,0,5,0,1,0,0,4,47,1,0,0,0,0,3,0,0,0,277,38,0,100,0,55,1012,519,52,2,0,2,0,4,11,24,352,539,12,353,204,655,7114.0
2022,Andhra Pradesh,Srikakulam,23,3,23,236,0,0,0,10,2,13,42,0,1,0,63,838,30,191,0,8,42,0,0.0,2,52,0,58,131,0,0,0,25,26,0,13,0,5,0,0,0,12,0,0,0,3,0,0,0,26,2,0,0,2,4,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,2,0,55,51,103,10,84,4,2,0,2,0,0,1,42,0,0,0,0,0,20,5,1,57,99,1,0,0,0,209,509,197,358,2,0,431,0,0,8,25,413,362,0,59,0,204,5204.0
2022,Andhra Pradesh,Ntr,5,0,0,1,0,0,0,1,0,2,1,0,0,2,3,2,4,0,3,0,1,0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,782,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,831.0
2022,Andhra Pradesh,Visakhapatnam,38,12,12,302,0,0,0,25,6,21,64,0,14,0,79,486,38,0,3,29,21,0,0.0,5,3,0,23,173,1,0,0,23,7,8,103,2,24,0,0,1,1,0,0,10,1,0,0,0,69,0,0,0,0,4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,0,9,315,345,31,172,15,26,1,3,1,0,1,75,0,0,0,0,1,268,1,6,28,216,8,0,26,0,0,2262,310,697,0,0,10,0,246,1,22,124,714,1,15,61,357,7980.0
2022,Andhra Pradesh,Vizianagaram,22,5,24,194,0,0,0,3,3,11,22,0,0,1,73,502,21,0,0,8,15,0,0.0,0,4,0,0,115,0,0,0,21,15,1,8,0,70,0,0,0,0,0,0,0,0,0,0,0,30,9,1,0,0,6,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,17,120,180,33,106,11,7,0,0,0,0,0,13,0,0,0,0,1,4,10,9,34,74,4,0,152,0,21,1853,335,170,0,0,9,0,2,23,14,176,319,1,0,115,33,5034.0
2022,Andhra Pradesh,West Godavari,14,2,12,148,0,0,0,28,8,22,45,0,5,0,200,720,31,69,0,19,36,0,0.0,0,38,1,57,147,0,0,0,62,0,0,35,0,12,0,0,1,2,0,0,4,4,0,0,0,39,4,0,0,0,11,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,17,5,0,1,322,234,14,144,13,9,0,1,0,1,0,19,0,0,0,0,1,1,2,0,23,213,11,0,3,0,46,43,175,213,0,0,2,0,4,13,10,136,459,1,13,66,666,4657.0
2022,Andhra Pradesh,Y.S.R.,50,6,16,313,0,1,0,46,7,19,102,0,6,1,172,709,54,448,2,2,31,0,0.0,1,47,0,32,108,0,0,2,20,0,3,43,0,5,0,0,0,5,2,0,4,2,0,0,0,14,9,1,0,0,7,0,0,0,1,0,0,0,0.0,0,0,5,0,0,0,0,0,4,5,1,559,95,144,20,133,9,3,0,1,0,0,0,39,0,0,0,1,1,2,1,0,15,210,7,0,63,0,27,983,91,9,0,0,3,1,0,38,23,71,346,2,142,137,966,6448.0
2022,Arunachal Pradesh,Anjaw,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,23.0
2022,Arunachal Pradesh,Changlang,8,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,1,0,0.0,0,0,0,0,4,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,5,23,0,5,13,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,4,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,111.0
2022,Arunachal Pradesh,Papum Pare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,14.0
2022,Arunachal Pradesh,Dibang Valley,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9.0
2022,Arunachal Pradesh,East Kameng,4,0,0,0,0,0,0,4,0,0,2,0,0,0,1,6,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,2,0,20,84.0
2022,Arunachal Pradesh,West Kameng,1,0,0,20,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,1,3,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,7,21,5,4,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,14,120.0
2022,Arunachal Pradesh,Kurung Kumey,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23.0
2022,Arunachal Pradesh,Lohit,2,1,0,8,0,0,0,0,0,0,4,0,0,0,2,1,0,0,0,1,2,0,0.0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,7,78.0
2022,Arunachal Pradesh,Longding,2,0,0,4,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,45.0
2022,Arunachal Pradesh,Lower Dibang Valley,0,0,2,5,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,2,0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,52.0
2022,Arunachal Pradesh,Papum Pare,2,0,0,8,0,0,0,0,0,3,2,0,0,0,36,2,0,0,0,66,8,0,0.0,0,0,0,0,10,0,0,0,1,0,3,0,18,0,0,1,1,2,0,0,4,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,3,3,0,0,219,156,20,54,7,28,0,0,0,0,0,13,0,0,0,0,2,12,0,0,0,20,12,0,8,0,0,12,4,19,0,0,0,0,1,0,5,20,57,0,0,16,19,898.0
2022,Arunachal Pradesh,Papum Pare,8,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,7,18,0,3,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,19,92.0
